sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:extra_codes,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
LABO_AZ000778,productcode - AZ000778,1,,CL_SC_VWT_productcode,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001513,irreguliere antistof (5) - AZ001513,1,,IRAS_ID5,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0050,Moraxella spp. - ZHMM0050,1,,MORSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001482,prioriteit urine stick en sediment - 00001482,1,,P_61,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00582,M.C.V. - NHG00582,1,,582,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00750,occult bloed feces - NHG00750,1,,750,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00682,Giardia lamblia - NHG00682,1,,682,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01286,risperidon (Risperdal) - NHG01286,1,,1286,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00597,Jodium per g creatinine - CNV00597,1,,PRS_0915,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0004,Piperacilline - ZHAB0004,1,,PIPE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00415,hemoglobine A1c - NHG00415,1,,415,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000783,Trombocyten ATP secretie       1U trombine/ml - 00000783,1,,ST_V_PLT_ATPSECRETIE_G,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0560,Corynebacterium auris - ZHMM0560,1,,CORAU,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01534,as. bloedgroep G - NHG01534,1,,1534,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0332,Gemella morbillorum - ZHMM0332,1,,GEMMO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00647,poikilocytose - NHG00647,1,,647,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0098,Exophiala spp. - ZHMM0098,1,,EXOSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0498,Shewanella algae - ZHMM0498,1,,SHEAL,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01467,ag. bloedgroep IH - NHG01467,1,,1467,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001472,Aantal gisten/schimmels na 3 dagen - 00001472,1,,M_TellingOmgeving_3d,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0576,in meng met normale oropharyngeale flora. - ZHMM0576,1,,+MOP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00489,immunoglobuline A - NHG00489,1,,489,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00138,Varic. Zoster virus PCR       op ander specimen - CNV00138,1,,AZD_4381,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0669,Bordetella holmesii - ZHMM0669,1,,BORHO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03391,Varicella zoster virus DNA wondv (PCR) - NHG03391,1,,3391,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00162,carbamazepine (Tegretol; Carbymal) - NHG00162,1,,162,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03629,kapot gestreken cellen - NHG03629,1,,3629,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0554,Rothia spp. - ZHMM0554,1,,ROTSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00780,opmerking 1 immuno-elektroforese - NHG00780,1,,780,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00457,HIV-2 antistoffen - NHG00457,1,,457,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003109,    nGal d 4 - lysozyme (k208) - AZ003109,1,,T_A_11345,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01455,ag. bloedgroep rhesus E Groot - NHG01455,1,,1455,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00911,as. Tyrophagus putrescentiae d72 - NHG00911,1,,911,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001131,Besluit p82 TSO500 - 00001131,1,,P82_TSO500_BESLUIT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03761,as. mengsel kruidpollen wx5 - NHG03761,1,,3761,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00667,amorf sediment - NHG00667,1,,667,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01085,as. gierst f55 - NHG01085,1,,1085,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03104,Borrelia Burgdorferi IgM (1e mnstr;gprd) - NHG03104,1,,3104,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00373,glucose (GTT) T1; veneus (lab) - NHG00373,1,,373,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0241,Mycobacterium chelonae -abscessus complex - ZHMM0241,1,,MYCCH,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0900,Streptococcus uberis - ZHMM0900,1,,STRUBE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01003,as. rund roos e4 - NHG01003,1,,1003,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03123,Enterovirus antistoffen kwantitatief - NHG03123,1,,3123,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00200,clonazepam (Rivotril) - NHG00200,1,,200,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00434,eiwit - CNV00434,1,,PRS_0733,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01569,as. bloedgroep N - NHG01569,1,,1569,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0089,Posaconazole - ZHAB0089,1,,POSA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03276,magnesium urine 24u - NHG03276,1,,3276,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0545,Chryseobacterium spp. - ZHMM0545,1,,CHRSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0243,Mycobacterium gordonae - ZHMM0243,1,,MYCGO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000591,LKM-1 - 00000591,1,,LKM-1,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03227,glucose (dagcurve)voor het diner; drgb.m - NHG03227,1,,3227,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0064,Providencia stuartii - ZHMM0064,1,,PROST,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0641,Streptococcus bovis II - ZHMM0641,1,,STRB2,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03421,kweek bloed anaeroob - NHG03421,1,,3421,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01549,as. bloedgroep JMH - NHG01549,1,,1549,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01228,as. penicilloyl V c2 - NHG01228,1,,1228,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03866,parechovirus RNA urine (PCR) - NHG03866,1,,3866,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0181,Gist niet Candida albicans - ZHMM0181,1,,GNCAL,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02831,paracetamol - NHG02831,1,,2831,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_BE001135,Nikkel in serum - BE001135,1,,T_A_13523,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000596,CD45-/cylambda+ - AZ000596,1,,CD45-cylambda+_L,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0787,Pseudomonas citronellolis - ZHMM0787,1,,PSECI,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01320,spermatozoën; matig bew.na 1 uur - NHG01320,1,,1320,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00848,pH liquor - NHG00848,1,,848,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00036,albumine bloed - NHG00036,1,,36,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03506,humaan coronavirus HKU1 RNA keel (PCR) - NHG03506,1,,3506,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01550,as. bloedgroep Js a - NHG01550,1,,1550,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003188,Mycobacterium PCR nietZIV (BK-PCR) - AZ003188,1,,T_A_11848,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00710,kristallen calciumsulfaat - NHG00710,1,,710,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01384,trazodon (Trazolan) - NHG01384,1,,1384,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0454,Nocardia spp. - ZHMM0454,1,,NOCSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01163,as. asperge f261 - NHG01163,1,,1163,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03035,dibucainegetal van cholinesterase - NHG03035,1,,3035,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0818,vermoeden Helicobacter pylori - ZHMM0818,1,,*HP???,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001252,CPE screening - 00001252,1,,CPE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03371,Herpes simplex virus DNA mond (PCR) - NHG03371,1,,3371,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00434,hepatitis B surf.-ag. antist. (anti HBs) - NHG00434,1,,434,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01102,as. selderij f85 - NHG01102,1,,1102,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00440,asbestlichamen - CNV00440,1,,PRS_0739,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03108,bofvirus IgM (1e monster; gepaard) - NHG03108,1,,3108,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03518,adenovirus DNA sputum (PCR) - NHG03518,1,,3518,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000829,Cocaïne - AZ000829,1,,COCA_MAAGV,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02150,glucose (dagcurve) voor de nacht; veneus - NHG02150,1,,2150,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0520,vermoeden Verotoxine E.coli - ZHMM0520,1,,*VTEC,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003216,precipitines (precpt) - AZ003216,1,,T_A_11944,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMB0031,microscopisch onderzoek - ZHMB0031,1,,M_ENTEROBIUS,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMT0043,Cultuur anaëroben - ZHMT0043,1,,4CSVNx,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01571,as. bloedgroep warmte - NHG01571,1,,1571,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000747,aantal - AZ000747,1,,CL_SC_NaCl50_aantal,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01276,reticulocyten - NHG01276,1,,1276,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00669,slijmdraden - NHG00669,1,,669,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00085,antitrypsine; alfa-1- - NHG00085,1,,85,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01965,alfa-lipoproteïnen - NHG01965,1,,1965,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0423,Enterokokken - ZHMM0423,1,,+ENTCO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00037,albumine fractie in EW spectrum - NHG00037,1,,37,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02974,dopamine urine 24u - NHG02974,1,,2974,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02192,voedselallergiediagn. (zonodig uitsplit) - NHG02192,1,,2192,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01111,as. peer f94 - NHG01111,1,,1111,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01496,ag. bloedgroep s klein - NHG01496,1,,1496,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01990,APC ratio (resistentie) - NHG01990,1,,1990,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0586,Salmonella livingstone - ZHMM0586,1,,SALLI,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000090,alfa_Iduronidase - AZ000090,1,,ALFA_IDURONIDASE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0786,Arcobacter sp. - ZHMM0786,1,,ARCOSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03290,cadmium urine - NHG03290,1,,3290,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01130,as. spruitjes brusselse f217 - NHG01130,1,,1130,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00424,hydroxyboterzuurdehydrogenase; 3 - NHG00424,1,,424,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001357,HBsAg kwantitatief - AZ001357,1,,HBsAg_kwant,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00062,amylase isoenzym S3 - NHG00062,1,,62,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02637,huidtest schaap epitheel - NHG02637,1,,2637,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00691,toxische korreling - NHG00691,1,,691,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00343,fructosamine - NHG00343,1,,343,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02459,huidtest graspollenmengsel ALK - NHG02459,1,,2459,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00524,creatinineklaring - NHG00524,1,,524,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002309,Eucalyptus spp. (t18) - AZ002309,1,,t18,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00977,as. loogkruid w11 - NHG00977,1,,977,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00120,Bordetella pertussis IgM - NHG00120,1,,120,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00817,opmerking 1 sperma - NHG00817,1,,817,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01103,as. peterselie f86 - NHG01103,1,,1103,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00097,barbituraten - NHG00097,1,,97,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00488,Influenzavirus B antistoffen - NHG00488,1,,488,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0107,Phitomyces charitorum - ZHMM0107,1,,PHICH,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00065,amylase isoenzymen - NHG00065,1,,65,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000147,anti-PCA-2 antistoffen - AZ000147,1,,anti_PCA-2,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0317,Enterococcus avium - ZHMM0317,1,,ENTAV,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01080,as. ui f48 - NHG01080,1,,1080,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CPO_NEGR,Negatief na referentielabo - CPO_NEGR,1,,NegRefLabo,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03309,Shigella en/of EIEC DNA feces (PCR) - NHG03309,1,,3309,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0110,Trichophyton spp. - ZHMM0110,1,,TRISP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02929,immunoglobuline A-2 (IgA-2) - NHG02929,1,,2929,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02971,cortisol vrij urine 24u - NHG02971,1,,2971,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02757,ethylglucuronide urine - NHG02757,1,,2757,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03375,Herpes simplex v type 1 DNA anus (PCR) - NHG03375,1,,3375,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0721,Actinomyces turicensis - ZHMM0721,1,,ACTTU,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00030,alkalische fosfatase tumoraal - NHG00030,1,,30,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02955,insulin-like grow.fact(IGF)binding prot3 - NHG02955,1,,2955,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01307,sperma aantal granulocyten - NHG01307,1,,1307,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
