sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO_SOURCE_CONCEPT_ID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
MZG_9_D_V1053,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, NIERBEKKEN",0,,44828489,1.0,APPROVED,EQUAL,etl,1676560614383,4181357,Malignant tumor of renal pelvis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1059,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, OVERIGE DELEN VAN NIER EN URINEWEGEN",0,,44830739,1.0,APPROVED,EQUAL,etl,1676560614383,76349,Primary malignant neoplasm of urinary system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1060,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, LEUKEMIE, NIET GESPECIFICEERD",0,,44821501,1.0,APPROVED,EQUAL,etl,1676560614383,317510,Leukemia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1061,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, LYMFATISCHE LEUKEMIE",0,,44835414,1.0,APPROVED,EQUAL,etl,1676560614383,132853,Lymphoid leukemia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1062,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, MYELOIDE LEUKEMIE",0,,44830740,1.0,APPROVED,EQUAL,etl,1676560614383,140666,Myeloid leukemia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1063,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, MONOCYTEN LEUKEMIE",0,,44821502,1.0,APPROVED,EQUAL,etl,1676560614383,321526,Monocytic leukemia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1069,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, OVERIGE VORMEN VAN LEUKEMIE",0,,44829585,1.0,APPROVED,EQUAL,etl,1676560614383,317510,Leukemia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1071,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, LYMFOSARCOOM EN RETICULOSARCOOM",0,,44823787,1.0,APPROVED,EQUAL,etl,1676560614383,432571,Malignant lymphoma,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1072,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, ZIEKTE VAN HODGKIN",0,,44835415,1.0,APPROVED,EQUAL,etl,1676560614383,4038835,Hodgkin's disease (clinical),Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1079,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, OVERIGE LYMFATISCHE EN HEMATOPOIETISCHE NEOPLASMATA",0,,44833046,1.0,APPROVED,EQUAL,etl,1676560614383,4147164,Malignant tumor of lymphoid hemopoietic and related tissue,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1081,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, BOT",0,,44835416,1.0,APPROVED,EQUAL,etl,1676560614383,443564,Malignant neoplasm of bone,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1082,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, MALIGNE MELANOOM VAN DE HUID",0,,44835417,1.0,APPROVED,EQUAL,etl,1676560614383,4155297,Malignant neoplasm of skin,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1083,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, ANDERE MALIGNE NEOPLASMATA VAN DE HUID",0,,44827307,1.0,APPROVED,EQUAL,etl,1676560614383,4155297,Malignant neoplasm of skin,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1084,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, OOG",0,,44837753,1.0,APPROVED,EQUAL,etl,1676560614383,4181477,Malignant neoplasm of eye,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1085,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, HERSENEN",0,,44820372,1.0,APPROVED,EQUAL,etl,1676560614383,443588,Malignant neoplasm of brain,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1086,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, OVERIGE DELEN VAN HET ZENUWSTELSEL",0,,44833047,1.0,APPROVED,EQUAL,etl,1676560614383,4157331,Malignant neoplasm of nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1087,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, THYREOID",0,,44831898,1.0,APPROVED,EQUAL,etl,1676560614383,4178976,Malignant tumor of thyroid gland,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1088,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, OVERIGE ENDOCRIENE KLIEREN EN DAARMEE VERWANTE STRUCTUREN",0,,44830741,1.0,APPROVED,EQUAL,etl,1676560614383,4156115,Malignant neoplasm of endocrine gland,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1089,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, OVERIGE LOKALISATIES",0,,44831899,1.0,APPROVED,EQUAL,etl,1676560614383,443392,Malignant neoplastic disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V109,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, NIET GESPECIFICEERD MALIGNE NEOPLASMA IN DE ANAMNESE",0,,44829586,1.0,APPROVED,EQUAL,etl,1676560614383,439392,Primary malignant neoplasm,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1090,PERSOONLIJKE VOORGESCHIEDENIS VAN NIET-GESPECIFICEERD MALIGNE NEOPLASMA,0,,44836600,1.0,APPROVED,EQUAL,etl,1676560614383,443392,Malignant neoplastic disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1091,PERSOONLIJKE VOORGESCHIEDENIS VAN MALIGNE NEUROENDOCRIENE TUMOR,0,,44823788,1.0,APPROVED,EQUAL,etl,1676560614383,37018875,Malignant neuroendocrine tumor,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V110,"PERSOONLIJKE ANAMNESE MET EEN PSYCHISCHE AANDOENING, SCHIZOFRENIE",0,,44831902,1.0,APPROVED,EQUAL,etl,1676560614383,435783,Schizophrenia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V111,"PERSOONLIJKE ANAMNESE MET EEN PSYCHISCHE AANDOENING, AFFECTIEVE PSYCHOSE",0,,44821508,1.0,APPROVED,EQUAL,etl,1676560614383,444100,Mood disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V112,"PERSOONLIJKE ANAMNESE MET EEN PSYCHISCHE AANDOENING, NEUROSE",0,,44833051,1.0,APPROVED,EQUAL,etl,1676560614383,444243,Neurosis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V113,"PERSOONLIJKE ANAMNESE MET EEN PSYCHISCHE AANDOENING, ALCOHOLISME",0,,44823790,1.0,APPROVED,EQUAL,etl,1676560614383,4218106,Alcoholism,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V118,PERSOONLIJKE ANAMNESE MET OVERIGE GESPECIFICEERDE PSYCHISCHE AANDOENINGEN,0,,44836605,1.0,APPROVED,EQUAL,etl,1676560614383,432586,Mental disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V119,PERSOONLIJKE ANAMNESE MET NIET GESPECIFICEERDE PSYCHISCHE AANDOENING,0,,44822659,1.0,APPROVED,EQUAL,etl,1676560614383,432586,Mental disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1201,PERSOONLIJKE ANAMNESE MET TUBERCULOSE,0,,44837760,1.0,APPROVED,EQUAL,etl,1676560614383,434557,Tuberculosis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1202,PERSOONLIJKE ANAMNESE MET POLIOMYELITIS,0,,44837761,1.0,APPROVED,EQUAL,etl,1676560614383,378679,Acute poliomyelitis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1203,PERSOONLIJKE ANAMNESE MET MALARIA,0,,44821510,1.0,APPROVED,EQUAL,etl,1676560614383,438067,Malaria,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1204,PERSOONLIJKE ANAMNESE VAN METHICILLINE RESISTENTE STAPHYLOCOCCUS AUREUS,0,,44824953,1.0,APPROVED,EQUAL,etl,1676560614383,440940,Methicillin resistant Staphylococcus aureus infection,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1209,PERSOONLIJKE ANAMNESE MET OVERIGE INFECTIEZIEKTEN EN PARASITAIRE ZIEKTEN,0,,44820380,1.0,APPROVED,EQUAL,etl,1676560614383,432250,Disorder due to infection,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V122,"PERSOONLIJKE ANAMNESE MET ENDOCRIENE, STOFWISSELINGS- EN IMMUNITEITSSTOORNISSEN",0,,44826144,1.0,APPROVED,EQUAL,etl,1676560614383,4274025,Disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V123,PERSOONLIJKE ANAMNESE MET ZIEKTEN VAN BLOED EN BLOEDVORMENDE ORGANEN,0,,44836606,1.0,APPROVED,EQUAL,etl,1676560614383,4274025,Disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1240,"PERSOONLIJKE ANAMNESE MET STOORNISSEN VAN ZENUWSTELSEL EN ZINTUIGEN, NIET GESPECIFICEERD",0,,44830746,1.0,APPROVED,EQUAL,etl,1676560614383,376337,Disorder of nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1241,PERSOONLIJKE ANAMNESE MET BENIGNE NEOPLASMA VAN DE HERSENEN,0,,44837762,1.0,APPROVED,EQUAL,etl,1676560614383,379769,Benign neoplasm of brain,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1242,PERSOONLIJKE ANAMNESE VAN INFECTIES VAN HET CENTRAAL ZENUWSTELSEL,0,,44833052,1.0,APPROVED,EQUAL,etl,1676560614383,4028070,Infectious disease of central nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1249,PERSOONLIJKE ANAMNESE MET OVERIGE STOORNISSEN VAN ZENUWSTELSEL EN ZINTUIGEN,0,,44828494,1.0,APPROVED,EQUAL,etl,1676560614383,376337,Disorder of nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1250,PERSOONLIJKE ANAMNESE MET NIET-GESPECIFICEERDE CIRCULATOIRE ZIEKTE,0,,44827312,1.0,APPROVED,EQUAL,etl,1676560614383,134057,Disorder of cardiovascular system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1251,PERSOONLIJKE ANAMNESE MET VENEUSE TROMBOSE EN EMBOLIE,0,,44828495,1.0,APPROVED,EQUAL,etl,1676560614383,4234997,Disorder of vein,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1252,PERSOONLIJKE ANAMNESE MET TROMBOFLEBITIS,0,,44833053,1.0,APPROVED,EQUAL,etl,1676560614383,4159647,Thromboembolic disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1252,PERSOONLIJKE ANAMNESE MET TROMBOFLEBITIS,0,,44833053,1.0,APPROVED,EQUAL,etl,1676560614383,320741,Thrombophlebitis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1253,PERSOONLIJKE ANAMNESE VAN PLOTSELINGE HARTSTILSTAND,0,,44826147,1.0,APPROVED,EQUAL,etl,1676560614383,321042,Cardiac arrest,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1254,PERSOONLIJKE ANAMNESE VAN TRANSIËNTE CEREBRALE ISCHEMIE (TIA) EN HERSENINFARCT ZONDER RESIDUELE DEFICIET,0,,44827313,1.0,APPROVED,EQUAL,etl,1676560614383,381591,Cerebrovascular disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1259,PERSOONLIJKE ANAMNESE MET OVERIGE ZIEKTEN VAN HART- EN VAATSTELSEL,0,,44827314,1.0,APPROVED,EQUAL,etl,1676560614383,134057,Disorder of cardiovascular system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V126,PERSOONLIJKE ANAMNESE MET ZIEKTEN VAN DE ADEMHALINGSWEGEN,0,,44833054,1.0,APPROVED,EQUAL,etl,1676560614383,320136,Disorder of respiratory system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1260,PERSOONLIJKE ANAMNESE VAN NIET GESPECIFICEERDE ZIEKTE VAN HET RESPIRATOIRE STELSEL,0,,44822660,1.0,APPROVED,EQUAL,etl,1676560614383,320136,Disorder of respiratory system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1261,PERSOONLIJKE ANAMNESE VAN PNEUMONIE (RECURRENT),0,,44833055,1.0,APPROVED,EQUAL,etl,1676560614383,44782989,Recurrent pneumonia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1261,PERSOONLIJKE ANAMNESE VAN PNEUMONIE (RECURRENT),0,,44833055,1.0,APPROVED,EQUAL,etl,1676560614383,255848,Pneumonia,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1269,PERSOONLIJKE ANAMNESE VAN ANDERE ZIEKTEN VAN HET RESPIRATOIRE STELSEL,0,,44824954,1.0,APPROVED,EQUAL,etl,1676560614383,320136,Disorder of respiratory system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1270,PERSOONLIJKE ANAMNESE MET NIET-GESPECIFICEERDE ZIEKTE VAN SPIJSVERTERING,0,,44820382,1.0,APPROVED,EQUAL,etl,1676560614383,4000610,Disorder of gastrointestinal tract,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1270,PERSOONLIJKE ANAMNESE MET NIET-GESPECIFICEERDE ZIEKTE VAN SPIJSVERTERING,0,,44820382,1.0,APPROVED,EQUAL,etl,1676560614383,4201745,Disorder of digestive system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1271,PERSOONLIJKE ANAMNESE MET ULCUS PEPTICUM AANDOENING,0,,44820383,1.0,APPROVED,EQUAL,etl,1676560614383,4027663,Peptic ulcer,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1272,PERSOONLIJKE ANAMNESE MET COLONPOLIEPEN,0,,44828496,1.0,APPROVED,EQUAL,etl,1676560614383,4285898,Polyp of colon,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1279,PERSOONLIJKE ANAMNESE MET OVERIGE ZIEKTEN VAN HET SPIJSVERTERINGSKANAAL,0,,44831903,1.0,APPROVED,EQUAL,etl,1676560614383,4000610,Disorder of gastrointestinal tract,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1279,PERSOONLIJKE ANAMNESE MET OVERIGE ZIEKTEN VAN HET SPIJSVERTERINGSKANAAL,0,,44831903,1.0,APPROVED,EQUAL,etl,1676560614383,4201745,Disorder of digestive system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1300,PERSOONLIJKE ANAMNESE MET NIET-GESPECIFICEERDE ZIEKTE VAN NIER EN URINEWEGEN,0,,44835426,1.0,APPROVED,EQUAL,etl,1676560614383,75865,Disorder of the urinary system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1301,PERSOONLIJKE ANAMNESE MET URINEWEGSTEEN,0,,44829595,1.0,APPROVED,EQUAL,etl,1676560614383,4319447,Urolithiasis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1302,PERSOONLIJKE ANAMNESE VAN URINAIRE (TRACTUS) INFECTIE,0,,44822663,1.0,APPROVED,EQUAL,etl,1676560614383,81902,Urinary tract infectious disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1303,PERSOONLIJKE ANAMNESE VAN NEFROTISCH SYNDROOM,0,,44824957,1.0,APPROVED,EQUAL,etl,1676560614383,195314,Nephrotic syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1303,PERSOONLIJKE ANAMNESE VAN NEFROTISCH SYNDROOM,0,,44824957,1.0,APPROVED,EQUAL,etl,1676560614383,46271022,Chronic kidney disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1309,PERSOONLIJKE ANAMNESE MET OVERIGE ZIEKTEN VAN NIER EN URINEWEGEN,0,,44833056,1.0,APPROVED,EQUAL,etl,1676560614383,75865,Disorder of the urinary system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1321,PERSOONLIJKE ANAMNESE VAN PRE-TERME ARBEID,0,,44836607,1.0,APPROVED,EQUAL,etl,1676560614383,4273560,Premature labor,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1321,PERSOONLIJKE ANAMNESE VAN PRE-TERME ARBEID,0,,44836607,1.0,APPROVED,EQUAL,etl,1676560614383,4086393,Premature delivery,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1321,PERSOONLIJKE ANAMNESE VAN PRE-TERME ARBEID,0,,44836607,1.0,APPROVED,EQUAL,etl,1676560614383,4299535,Pregnant,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1329,PERSOONLIJKE ANAMNESE MET OVERIGE AANDOENINGEN VAN HET GENITAAL SYSTEEM EN VERLOSKUNDIGE STOORNISSEN,0,,44824959,1.0,APPROVED,EQUAL,etl,1676560614383,443343,Disorder of female genital system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V133,PERSOONLIJKE ANAMNESE MET ZIEKTEN VAN HUID EN SUBCUTIS,0,,44830749,1.0,APPROVED,EQUAL,etl,1676560614383,200174,Disorder of skin and/or subcutaneous tissue,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V134,PERSOONLIJKE ANAMNESE MET ARTRITIS,0,,44833058,1.0,APPROVED,EQUAL,etl,1676560614383,4291025,Arthritis,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V135,PERSOONLIJKE ANAMNESE MET OVERIGE AFWIJKINGEN VAN HET BEWEGINGSSTELSEL,0,,44837766,1.0,APPROVED,EQUAL,etl,1676560614383,4244662,Disorder of musculoskeletal system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1351,PERSOONLIJKE ANAMNESE VAN PATHOLOGISCHE FRACTUUR,0,,44824960,1.0,APPROVED,EQUAL,etl,1676560614383,75053,Fracture of bone,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1351,PERSOONLIJKE ANAMNESE VAN PATHOLOGISCHE FRACTUUR,0,,44824960,1.0,APPROVED,EQUAL,etl,1676560614383,73571,Pathological fracture,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1352,PERSOONLIJKE ANAMNESE VAN STRESSFRACTUUR,0,,44823796,1.0,APPROVED,EQUAL,etl,1676560614383,40441585,Stress fracture,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1352,PERSOONLIJKE ANAMNESE VAN STRESSFRACTUUR,0,,44823796,1.0,APPROVED,EQUAL,etl,1676560614383,75053,Fracture of bone,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1359,PERSOONLIJKE ANAMNESE VAN ANDERE MUSCULOSKELETALE AANDOENINGEN,0,,44827316,1.0,APPROVED,EQUAL,etl,1676560614383,4244662,Disorder of musculoskeletal system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1362,PERSOONLIJKE VOORGESCHIEDENIS VAN ANDERE (GECORRIGEERDE) CONGENITALE MISVORMINGEN VAN HET UROGENITAAL SYSTEEM,0,,44821515,1.0,APPROVED,EQUAL,etl,1676560614383,4118020,Genitourinary congenital anomalies,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1363,PERSOONLIJKE VOORGESCHIEDENIS VAN (GECORRIGEERDE) CONGENITALE MISVORMINGEN VAN HET ZENUWSTELSEL,0,,44831904,1.0,APPROVED,EQUAL,etl,1676560614383,374142,Congenital anomaly of nervous system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1364,"PERSOONLIJKE VOORGESCHIEDENIS VAN (GECORRIGEERDE) CONGENITALE MISVORMINGEN VAN HET OOG, DE OREN, HET AANGEZICHT EN DE HALS",0,,44826152,1.0,APPROVED,EQUAL,etl,1676560614383,4099097,"Congenital malformation of eye, ear and neck",Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1365,PERSOONLIJKE VOORGESCHIEDENIS VAN (GECORRIGEERDE) CONGENITALE MISVORMINGEN VAN HET HART EN HET CIRCULATOIR SYSTEEM,0,,44822664,1.0,APPROVED,EQUAL,etl,1676560614383,141124,Congenital anomaly of cardiovascular system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1367,PERSOONLIJKE VOORGESCHIEDENIS VAN (GECORRIGEERDE) CONGENITALE MISVORMINGEN VAN HET SPIJSVERTERINGSSYSTEEM,0,,44837767,1.0,APPROVED,EQUAL,etl,1676560614383,198249,Congenital anomaly of digestive system,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1369,PERSOONLIJKE VOORGESCHIEDENIS VAN ANDERE (GECORRIGEERDE) CONGENITALE MISVORMIGEN,0,,44835427,1.0,APPROVED,EQUAL,etl,1676560614383,440508,Congenital disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V137,PERSOONLIJKE ANAMNESE MET PERINATALE PROBLEMEN,0,,44829596,1.0,APPROVED,EQUAL,etl,1676560614383,4187201,Perinatal disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V138,PERSOONLIJKE ANAMNESE MET ANDERE GESPECIFICEERDE ZIEKTEN,0,,44827318,1.0,APPROVED,EQUAL,etl,1676560614383,4274025,Disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V139,PERSOONLIJKE ANAMNESE MET NIET GESPECIFICEERDE ZIEKTE,0,,44824961,1.0,APPROVED,EQUAL,etl,1676560614383,4274025,Disease,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V151,"RISICOFACTOR VOOR DE GEZONDHEID IN DE PERSOONLIJKE ANAMNESE, CHIRURGIE AAN HART EN GROTE VATEN",0,,44829601,1.0,APPROVED,EQUAL,etl,1676560614383,4012185,Cardiovascular surgical procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V152,"RISICOFACTOR VOOR DE GEZONDHEID IN DE PERSOONLIJKE ANAMNESE, CHIRURGIE AAN ANDERE BELANGRIJKE ORGANEN",0,,44830756,1.0,APPROVED,EQUAL,etl,1676560614383,4301351,Surgical procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1529,PERSOONLIJKE ANAMNESE VAN CHIRURGIE AAN ANDERE ORGANEN,0,,44833061,1.0,APPROVED,EQUAL,etl,1676560614383,4301351,Surgical procedure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V153,"RISICOFACTOR VOOR DE GEZONDHEID IN DE PERSOONLIJKE ANAMNESE, BESTRALING",0,,44833062,1.0,APPROVED,EQUAL,etl,1676560614383,4311117,Radiation-induced disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1541,"RISICOFACTOR VOOR DE GEZONDHEID IN DE PERSOONLIJKE ANAMNESE, ANAMNESE VAN FYSISCHE MISHANDELING",0,,44836610,1.0,APPROVED,EQUAL,etl,1676560614383,4302066,Physical abuse,Observation,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1542,"RISICOFACTOR VOOR DE GEZONDHEID IN DE PERSOONLIJKE ANAMNESE, ANAMNESE VAN EMOTIONELE MISHANDELING",0,,44837772,1.0,APPROVED,EQUAL,etl,1676560614383,4161447,Emotional abuse,Observation,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1549,"RISICOFACTOR VOOR DE GEZONDHEID IN DE PERSOONLIJKE ANAMNESE, OVERIG PSYCHOLOGISCH TRAUMA",0,,44821519,1.0,APPROVED,EQUAL,etl,1676560614383,439990,Victim of psychological trauma,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V155,"RISICOFACTOR VOOR DE GEZONDHEID IN DE PERSOONLIJKE ANAMNESE, VERWONDING",0,,44834232,1.0,APPROVED,EQUAL,etl,1676560614383,440921,Traumatic injury,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1551,PERSOONLIJKE ANAMNESE VAN TRAUMATISCHE FRACTUUR,0,,44821520,1.0,APPROVED,EQUAL,etl,1676560614383,75053,Fracture of bone,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1552,PERSOONLIJKE VOORGESCHIEDENIS MET TRAUMATISCH HERSENLETSEL,0,,44837773,1.0,APPROVED,EQUAL,etl,1676560614383,375415,Injury of head,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1552,PERSOONLIJKE VOORGESCHIEDENIS MET TRAUMATISCH HERSENLETSEL,0,,44837773,1.0,APPROVED,EQUAL,etl,1676560614383,4132546,Traumatic brain injury,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1559,PERSOONLIJKE ANAMNESE VAN ANDER LETSEL,0,,44836611,1.0,APPROVED,EQUAL,etl,1676560614383,440921,Traumatic injury,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V156,"RISICOFACTOR VOOR DE GEZONDHEID IN DE PERSOONLIJKE ANAMNESE, VERGIFTIGING",0,,44829603,1.0,APPROVED,EQUAL,etl,1676560614383,442562,Poisoning,Condition,MAPS_TO,AUTO MAPPED,etl,1676560614383,
MZG_9_D_V1580,PERSOONLIJKE VOORGESCHIEDENIS VAN FALEN VAN MATIGE SEDATIE,0,,44828506,1.0,APPROVED,EQUAL,etl,1676560614383,4200133,Conscious sedation,Procedure,MAPS_TO,AUTO MAPPED,etl,1676560614383,
