,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:additionalInfo,ADD_INFO:prescriptionID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
9461,MEDICATIE_A_BE010549_0004888477_0005688162,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005688162,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9462,MEDICATIE_A_BE010549_0004888477_0005709473,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005709473,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9463,MEDICATIE_A_BE010549_0004888477_0005730990,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005730990,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9464,MEDICATIE_A_BE010549_0004888477_0005747731,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005747731,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9465,MEDICATIE_A_BE010549_0004888477_0005763330,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005763330,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9466,MEDICATIE_A_BE010549_0004888477_0005783287,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005783287,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9467,MEDICATIE_A_BE010549_0004888477_0005808810,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005808810,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9468,MEDICATIE_A_BE010549_0004888477_0005827031,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005827031,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9469,MEDICATIE_A_BE010549_0004888477_0005850629,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005850629,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9470,MEDICATIE_A_BE010549_0004888477_0005870317,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005870317,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9471,MEDICATIE_A_BE010549_0004888477_0005886983,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005886983,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9472,MEDICATIE_A_BE010549_0004888477_0005902865,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005902865,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9473,MEDICATIE_A_BE010549_0004888477_0005922520,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005922520,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9474,MEDICATIE_A_BE010549_0004888477_0005944809,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005944809,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9475,MEDICATIE_A_BE010549_0004888477_0005966842,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005966842,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9476,MEDICATIE_A_BE010549_0004888477_0005989054,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0005989054,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9477,MEDICATIE_A_BE010549_0004888477_0006009987,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006009987,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9478,MEDICATIE_A_BE010549_0004888477_0006026701,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006026701,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9479,MEDICATIE_A_BE010549_0004888477_0006041481,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006041481,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9480,MEDICATIE_A_BE010549_0004888477_0006062411,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006062411,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9481,MEDICATIE_A_BE010549_0004888477_0006084218,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006084218,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9482,MEDICATIE_A_BE010549_0004888477_0006104941,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006104941,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9483,MEDICATIE_A_BE010549_0004888477_0006126520,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006126520,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9484,MEDICATIE_A_BE010549_0004888477_0006146160,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006146160,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9485,MEDICATIE_A_BE010549_0004888477_0006162826,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006162826,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9486,MEDICATIE_A_BE010549_0004888477_0006177144,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006177144,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9487,MEDICATIE_A_BE010549_0004888477_0006196687,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006196687,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9488,MEDICATIE_A_BE010549_0004888477_0006219688,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006219688,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9489,MEDICATIE_A_BE010549_0004888477_0006238071,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006238071,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9490,MEDICATIE_A_BE010549_0004888477_0006258836,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006258836,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9491,MEDICATIE_A_BE010549_0004888477_0006278569,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006278569,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9492,MEDICATIE_A_BE010549_0004888477_0006295045,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006295045,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9493,MEDICATIE_A_BE010549_0004888477_0006309526,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006309526,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9494,MEDICATIE_A_BE010549_0004888477_0006326888,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006326888,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9495,MEDICATIE_A_BE010549_0004888477_0006346280,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0004888477_0006346280,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9496,MEDICATIE_A_BE010549_0000191620,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000191620,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9497,MEDICATIE_A_BE010549_0000502690,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000502690,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9498,MEDICATIE_A_BE010549_0001555110,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001555110,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9499,MEDICATIE_A_BE010549_0001867515,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001867515,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9500,MEDICATIE_A_BE010549_0000193501_0000136429,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000136429,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9501,MEDICATIE_A_BE010549_0000193501_0000161063,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000161063,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9502,MEDICATIE_A_BE010549_0000193501_0000190827,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000190827,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9503,MEDICATIE_A_BE010549_0000193501_0000211435,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000211435,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9504,MEDICATIE_A_BE010549_0000193501_0000228217,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000228217,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9505,MEDICATIE_A_BE010549_0000193501_0000251101,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000251101,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9506,MEDICATIE_A_BE010549_0000193501_0000272413,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000272413,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9507,MEDICATIE_A_BE010549_0000193501_0000294167,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000294167,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9508,MEDICATIE_A_BE010549_0000193501_0000310914,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000310914,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9509,MEDICATIE_A_BE010549_0000193501_0000325336,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000325336,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9510,MEDICATIE_A_BE010549_0000193501_0000345472,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000345472,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9511,MEDICATIE_A_BE010549_0000193501_0000366622,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000366622,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9512,MEDICATIE_A_BE010549_0000193501_0000388628,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000193501_0000388628,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9513,MEDICATIE_A_BE010549_0000940974_0000869071,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000940974_0000869071,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9514,MEDICATIE_A_BE010549_0000940974_0000885454,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000940974_0000885454,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9515,MEDICATIE_A_BE010549_0000940974_0000905057,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000940974_0000905057,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9516,MEDICATIE_A_BE010549_0000940974_0000927570,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0000940974_0000927570,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9517,MEDICATIE_A_BE010549_0001556501_0001525056,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001525056,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9518,MEDICATIE_A_BE010549_0001556501_0001541054,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001541054,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9519,MEDICATIE_A_BE010549_0001556501_0001558210,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001558210,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9520,MEDICATIE_A_BE010549_0001556501_0001572021,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001572021,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9521,MEDICATIE_A_BE010549_0001556501_0001584412,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001584412,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
9522,MEDICATIE_A_BE010549_0001556501_0001601994,Steovit kauwtabl. Forte Citroen 1 000 mg + 800 IE,99,,STEOVIT FORTE 1000MG/800U KAUWTABL 50,0001556501_0001601994,1,APPROVED,EQUAL,CNK,1645030148036,36276409,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Chewable Tablet [Steovit] Box of 90 by Takeda,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
