sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO_SOURCE_CONCEPT_ID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
MZG_10_D_X58XXXD,"Exposure to other specified factors, subsequent encounter",0,,45556674,1,APPROVED,EQUAL,etl,1639653832291,4305831,"Exposure to other specified factors, subsequent encounter",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_X58XXXS,"Exposure to other specified factors, sequela",0,,45566258,1,APPROVED,EQUAL,etl,1639653832291,439620,"Exposure to other specified factors, sequela",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y658,Other specified misadventures during surgical and medical care,0,,35224740,1,APPROVED,EQUAL,etl,1639653832291,438046,Other specified misadventures during surgical and medical care,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y710,Diagnostic and monitoring cardiovascular devices associated with adverse incidents,0,,35224748,1,APPROVED,EQUAL,etl,1639653832291,438046,Diagnostic and monitoring cardiovascular devices associated with adverse incidents,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y711,Therapeutic (nonsurgical) and rehabilitative cardiovascular devices associated with adverse incidents,0,,35224749,1,APPROVED,EQUAL,etl,1639653832291,438046,Therapeutic (nonsurgical) and rehabilitative cardiovascular devices associated with adverse incidents,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y713,"Surgical instruments, materials and cardiovascular devices (including sutures) associated with adverse incidents",0,,35224751,1,APPROVED,EQUAL,etl,1639653832291,438046,"Surgical instruments, materials and cardiovascular devices (including sutures) associated with adverse incidents",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y731,Therapeutic (nonsurgical) and rehabilitative gastroenterology and urology devices associated with adverse incidents,0,,35224759,1,APPROVED,EQUAL,etl,1639653832291,438046,Therapeutic (nonsurgical) and rehabilitative gastroenterology and urology devices associated with adverse incidents,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y733,"Surgical instruments, materials and gastroenterology and urology devices (including sutures) associated with adverse incidents",0,,35224761,1,APPROVED,EQUAL,etl,1639653832291,438046,"Surgical instruments, materials and gastroenterology and urology devices (including sutures) associated with adverse incidents",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y738,"Miscellaneous gastroenterology and urology devices associated with adverse incidents, not elsewhere classified",0,,35224762,1,APPROVED,EQUAL,etl,1639653832291,438046,"Miscellaneous gastroenterology and urology devices associated with adverse incidents, not elsewhere classified",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y753,"Surgical instruments, materials and neurological devices (including sutures) associated with adverse incidents",0,,35224771,1,APPROVED,EQUAL,etl,1639653832291,438046,"Surgical instruments, materials and neurological devices (including sutures) associated with adverse incidents",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y780,Diagnostic and monitoring radiological devices associated with adverse incidents,0,,35224783,1,APPROVED,EQUAL,etl,1639653832291,438046,Diagnostic and monitoring radiological devices associated with adverse incidents,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y781,Therapeutic (nonsurgical) and rehabilitative radiological devices associated with adverse incidents,0,,35224784,1,APPROVED,EQUAL,etl,1639653832291,438046,Therapeutic (nonsurgical) and rehabilitative radiological devices associated with adverse incidents,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y783,"Surgical instruments, materials and radiological devices (including sutures) associated with adverse incidents",0,,35224786,1,APPROVED,EQUAL,etl,1639653832291,438046,"Surgical instruments, materials and radiological devices (including sutures) associated with adverse incidents",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y793,"Surgical instruments, materials and orthopedic devices (including sutures) associated with adverse incidents",0,,35224791,1,APPROVED,EQUAL,etl,1639653832291,438046,"Surgical instruments, materials and orthopedic devices (including sutures) associated with adverse incidents",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y813,"Surgical instruments, materials and general- and plastic-surgery devices (including sutures) associated with adverse incidents",0,,35224801,1,APPROVED,EQUAL,etl,1639653832291,438046,"Surgical instruments, materials and general- and plastic-surgery devices (including sutures) associated with adverse incidents",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y828,Other medical devices associated with adverse incidents,0,,8694,1,APPROVED,EQUAL,etl,1639653832291,438046,Other medical devices associated with adverse incidents,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y831,"Surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224805,1,APPROVED,EQUAL,etl,1639653832291,434547,"Surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y831,"Surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224805,1,APPROVED,EQUAL,etl,1639653832291,4320824,"Surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y832,"Surgical operation with anastomosis, bypass or graft as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224806,1,APPROVED,EQUAL,etl,1639653832291,4322175,"Surgical operation with anastomosis, bypass or graft as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y833,"Surgical operation with formation of external stoma as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224807,1,APPROVED,EQUAL,etl,1639653832291,434547,"Surgical operation with formation of external stoma as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y833,"Surgical operation with formation of external stoma as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224807,1,APPROVED,EQUAL,etl,1639653832291,4123283,"Surgical operation with formation of external stoma as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y834,"Other reconstructive surgery as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224808,1,APPROVED,EQUAL,etl,1639653832291,434547,"Other reconstructive surgery as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y836,"Removal of other organ (partial) (total) as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224810,1,APPROVED,EQUAL,etl,1639653832291,4322175,"Removal of other organ (partial) (total) as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y838,"Other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224811,1,APPROVED,EQUAL,etl,1639653832291,434547,"Other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y839,"Surgical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224812,1,APPROVED,EQUAL,etl,1639653832291,434547,"Surgical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y840,"Cardiac catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224813,1,APPROVED,EQUAL,etl,1639653832291,4322175,"Cardiac catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y841,"Kidney dialysis as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224814,1,APPROVED,EQUAL,etl,1639653832291,4322175,"Kidney dialysis as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y842,"Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224815,1,APPROVED,EQUAL,etl,1639653832291,4322175,"Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y844,"Aspiration of fluid as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224817,1,APPROVED,EQUAL,etl,1639653832291,4322175,"Aspiration of fluid as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y846,"Urinary catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224819,1,APPROVED,EQUAL,etl,1639653832291,4176898,"Urinary catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y848,"Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0,,35224821,1,APPROVED,EQUAL,etl,1639653832291,442019,"Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y900,Blood alcohol level of less than 20 mg/100 ml,0,,35224824,1,APPROVED,EQUAL,etl,1639653832291,4041715,Blood alcohol level of less than 20 mg/100 ml,Measurement,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y901,Blood alcohol level of 20-39 mg/100 ml,0,,35224825,1,APPROVED,EQUAL,etl,1639653832291,4041715,Blood alcohol level of 20-39 mg/100 ml,Measurement,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y906,Blood alcohol level of 120-199 mg/100 ml,0,,35224830,1,APPROVED,EQUAL,etl,1639653832291,4041715,Blood alcohol level of 120-199 mg/100 ml,Measurement,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y908,Blood alcohol level of 240 mg/100 ml or more,0,,35224832,1,APPROVED,EQUAL,etl,1639653832291,4041715,Blood alcohol level of 240 mg/100 ml or more,Measurement,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y909,"Presence of alcohol in blood, level not specified",0,,35224833,1,APPROVED,EQUAL,etl,1639653832291,4041715,"Presence of alcohol in blood, level not specified",Measurement,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92001,Dining room of unspecified non-institutional (private) residence as the place of occurrence of the external cause,0,,45547256,1,APPROVED,EQUAL,etl,1639653832291,4310926,Dining room of unspecified non-institutional (private) residence as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92003,Bedroom of unspecified non-institutional (private) residence as the place of occurrence of the external cause,0,,45561587,1,APPROVED,EQUAL,etl,1639653832291,4310926,Bedroom of unspecified non-institutional (private) residence as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92007,Garden or yard of unspecified non-institutional (private) residence as the place of occurrence of the external cause,0,,45590670,1,APPROVED,EQUAL,etl,1639653832291,4310926,Garden or yard of unspecified non-institutional (private) residence as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92009,Unspecified place in unspecified non-institutional (private) residence as the place of occurrence of the external cause,0,,45571289,1,APPROVED,EQUAL,etl,1639653832291,4310926,Unspecified place in unspecified non-institutional (private) residence as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92011,Dining room of single-family (private) house as the place of occurrence of the external cause,0,,45571290,1,APPROVED,EQUAL,etl,1639653832291,4310928,Dining room of single-family (private) house as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92012,Bathroom of single-family (private) house as the place of occurrence of the external cause,0,,45542372,1,APPROVED,EQUAL,etl,1639653832291,4310928,Bathroom of single-family (private) house as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92013,Bedroom of single-family (private) house as the place of occurrence of the external cause,0,,45556782,1,APPROVED,EQUAL,etl,1639653832291,4310928,Bedroom of single-family (private) house as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92017,Garden or yard in single-family (private) house as the place of occurrence of the external cause,0,,45542373,1,APPROVED,EQUAL,etl,1639653832291,4310928,Garden or yard in single-family (private) house as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92018,Other place in single-family (private) house as the place of occurrence of the external cause,0,,45595453,1,APPROVED,EQUAL,etl,1639653832291,4310928,Other place in single-family (private) house as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92019,Unspecified place in single-family (private) house as the place of occurrence of the external cause,0,,45605069,1,APPROVED,EQUAL,etl,1639653832291,4310928,Unspecified place in single-family (private) house as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92032,Bedroom in apartment as the place of occurrence of the external cause,0,,45547259,1,APPROVED,EQUAL,etl,1639653832291,4314872,Bedroom in apartment as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92098,Other place in other non-institutional residence as the place of occurrence of the external cause,0,,45556787,1,APPROVED,EQUAL,etl,1639653832291,4314985,Other place in other non-institutional residence as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92129,Unspecified place in nursing home as the place of occurrence of the external cause,0,,45537595,1,APPROVED,EQUAL,etl,1639653832291,4312972,Unspecified place in nursing home as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92230,Patient room in hospital as the place of occurrence of the external cause,0,,45561594,1,APPROVED,EQUAL,etl,1639653832291,4311079,Patient room in hospital as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92231,Patient bathroom in hospital as the place of occurrence of the external cause,0,,45552044,1,APPROVED,EQUAL,etl,1639653832291,4311079,Patient bathroom in hospital as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92234,Operating room of hospital as the place of occurrence of the external cause,0,,45595458,1,APPROVED,EQUAL,etl,1639653832291,4311079,Operating room of hospital as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92238,Other place in hospital as the place of occurrence of the external cause,0,,45561595,1,APPROVED,EQUAL,etl,1639653832291,4311079,Other place in hospital as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92239,Unspecified place in hospital as the place of occurrence of the external cause,0,,45605080,1,APPROVED,EQUAL,etl,1639653832291,4311079,Unspecified place in hospital as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92410,Unspecified street and highway as the place of occurrence of the external cause,0,,45561597,1,APPROVED,EQUAL,etl,1639653832291,4315085,Unspecified street and highway as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92414,Local residential or business street as the place of occurrence of the external cause,0,,45537602,1,APPROVED,EQUAL,etl,1639653832291,4315085,Local residential or business street as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92480,Sidewalk as the place of occurrence of the external cause,0,,45595461,1,APPROVED,EQUAL,etl,1639653832291,4315085,Sidewalk as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y92511,Restaurant or cafe as the place of occurrence of the external cause,0,,45571304,1,APPROVED,EQUAL,etl,1639653832291,4310063,Restaurant or cafe as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y9269,Other specified industrial and construction area as the place of occurrence of the external cause,0,,45580991,1,APPROVED,EQUAL,etl,1639653832291,4314991,Other specified industrial and construction area as the place of occurrence of the external cause,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y929,Unspecified place or not applicable,0,,45576114,1,APPROVED,EQUAL,etl,1639653832291,4314870,Unspecified place or not applicable,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y9339,"Activity, other involving climbing, rappelling and jumping off",0,,45605084,1,APPROVED,EQUAL,etl,1639653832291,4032150,"Activity, other involving climbing, rappelling and jumping off",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y9355,"Activity, bike riding",0,,45566388,1,APPROVED,EQUAL,etl,1639653832291,4032150,"Activity, bike riding",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y9355,"Activity, bike riding",0,,45566388,1,APPROVED,EQUAL,etl,1639653832291,4114936,"Activity, bike riding",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y9389,"Activity, other specified",0,,45537606,1,APPROVED,EQUAL,etl,1639653832291,4117957,"Activity, other specified",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y939,"Activity, unspecified",0,,45571309,1,APPROVED,EQUAL,etl,1639653832291,4117957,"Activity, unspecified",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y93E1,"Activity, personal bathing and showering",0,,45571310,1,APPROVED,EQUAL,etl,1639653832291,4044709,"Activity, personal bathing and showering",Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y95,Nosocomial condition,0,,35225031,1,APPROVED,EQUAL,etl,1639653832291,440005,Nosocomial condition,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y990,Civilian activity done for income or pay,0,,45542393,1,APPROVED,EQUAL,etl,1639653832291,4043369,Civilian activity done for income or pay,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Y999,Unspecified external cause status,0,,45595475,1,APPROVED,EQUAL,etl,1639653832291,4214956,Unspecified external cause status,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z006,Encounter for examination for normal comparison and control in clinical research program,0,,35225040,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for examination for normal comparison and control in clinical research program,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z01810,Encounter for preprocedural cardiovascular examination,0,,45542396,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for preprocedural cardiovascular examination,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z01818,Encounter for other preprocedural examination,0,,45576122,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for other preprocedural examination,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z0189,Encounter for other specified special examinations,0,,45595479,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for other specified special examinations,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z0289,Encounter for other administrative examinations,0,,45571317,1,APPROVED,EQUAL,etl,1639653832291,441482,Encounter for other administrative examinations,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z03818,Encounter for observation for suspected exposure to other biological agents ruled out,0,,45552061,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for observation for suspected exposure to other biological agents ruled out,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z0389,Encounter for observation for other suspected diseases and conditions ruled out,0,,45576127,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for observation for other suspected diseases and conditions ruled out,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z048,Encounter for examination and observation for oth reasons,0,,35225057,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for examination and observation for other specified reasons,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z08,Encounter for follow-up examination after completed treatment for malignant neoplasm,0,,35225059,1,APPROVED,EQUAL,etl,1639653832291,44784264,Encounter for follow-up examination after completed treatment for malignant neoplasm,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z09,Encounter for follow-up examination after completed treatment for conditions other than malignant neoplasm,0,,35225060,1,APPROVED,EQUAL,etl,1639653832291,4307024,Encounter for follow-up examination after completed treatment for conditions other than malignant neoplasm,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z1211,Encounter for screening for malignant neoplasm of colon,0,,45552065,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for screening for malignant neoplasm of colon,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z13811,Encounter for screening for lower gastrointestinal disorder,0,,45556817,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for screening for lower gastrointestinal disorder,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z1509,Genetic susceptibility to other malignant neoplasm,0,,45590702,1,APPROVED,EQUAL,etl,1639653832291,4166231,Genetic susceptibility to other malignant neoplasm,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z1611,Resistance to penicillins,0,,45609911,1,APPROVED,EQUAL,etl,1639653832291,4150981,Resistance to penicillins,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z1619,Resistance to other specified beta lactam antibiotics,0,,45537620,1,APPROVED,EQUAL,etl,1639653832291,4150981,Resistance to other specified beta lactam antibiotics,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z1621,Resistance to vancomycin,0,,45609912,1,APPROVED,EQUAL,etl,1639653832291,4150981,Resistance to vancomycin,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z1623,Resistance to quinolones and fluoroquinolones,0,,45585805,1,APPROVED,EQUAL,etl,1639653832291,4150981,Resistance to quinolones and fluoroquinolones,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z1624,Resistance to multiple antibiotics,0,,45585806,1,APPROVED,EQUAL,etl,1639653832291,4150981,Resistance to multiple antibiotics,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z1639,Resistance to other specified antimicrobial drug,0,,45585807,1,APPROVED,EQUAL,etl,1639653832291,4150981,Resistance to other specified antimicrobial drug,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z170,Estrogen receptor positive status [ER+],0,,45576138,1,APPROVED,EQUAL,etl,1639653832291,4307360,Estrogen receptor positive status [ER+],Measurement,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z171,Estrogen receptor negative status [ER-],0,,45571328,1,APPROVED,EQUAL,etl,1639653832291,4307360,Estrogen receptor negative status [ER-],Measurement,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z191,Hormone sensitive malignancy status,0,,37202275,1,APPROVED,EQUAL,etl,1639653832291,4214956,Hormone sensitive malignancy status,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z20828,Contact with and (suspected) exposure to other viral communicable diseases,0,,45542411,1,APPROVED,EQUAL,etl,1639653832291,37016200,Contact with and (suspected) exposure to other viral communicable diseases,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z221,Carrier of other intestinal infectious diseases,0,,35225091,1,APPROVED,EQUAL,etl,1639653832291,4280828,Carrier of other intestinal infectious diseases,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z22321,Carrier or suspected carrier of Methicillin susceptible Staphylococcus aureus,0,,45576140,1,APPROVED,EQUAL,etl,1639653832291,4016358,Carrier or suspected carrier of Methicillin susceptible Staphylococcus aureus,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z22322,Carrier or suspected carrier of Methicillin resistant Staphylococcus aureus,0,,45590710,1,APPROVED,EQUAL,etl,1639653832291,4160859,Carrier or suspected carrier of Methicillin resistant Staphylococcus aureus,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z2239,Carrier of other specified bacterial diseases,0,,45585811,1,APPROVED,EQUAL,etl,1639653832291,435459,Carrier of other specified bacterial diseases,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z228,Carrier of other infectious diseases,0,,35225095,1,APPROVED,EQUAL,etl,1639653832291,4280828,Carrier of other infectious diseases,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z298,Encounter for other specified prophylactic measures,0,,37202284,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for other specified prophylactic measures,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z302,Encounter for sterilization,0,,35225100,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for sterilization,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z3183,Encounter for assisted reproductive fertility procedure cycle,0,,45542418,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for assisted reproductive fertility procedure cycle,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z3189,Encounter for other procreative management,0,,45552075,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for other procreative management,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z372,"Twins, both liveborn",0,,35225110,1,APPROVED,EQUAL,etl,1639653832291,4014296,"Twins, both liveborn",Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z3A37,37 weeks gestation of pregnancy,0,,45605128,1,APPROVED,EQUAL,etl,1639653832291,442355,37 weeks gestation of pregnancy,Condition,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z408,Encounter for other prophylactic surgery,0,,35225124,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for other prophylactic surgery,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
MZG_10_D_Z418,Encounter for other procedures for purposes other than remedying health state,0,,35225129,1,APPROVED,EQUAL,etl,1639653832291,4203722,Encounter for other procedures for purposes other than remedying health state,Observation,MAPS_TO,AUTO MAPPED,etl,1639653832291,
